Value/K,Name,Description,IsSummary,IsDefault,IsActive
4659,Venta al Por Mayor de Otro Tipo de Maquinaria y Equipo.,"Esta clase incluye: venta al por mayor de maquinaria y equipo de oficina, excepto computadoras y equipo periférico computacional; venta al por mayor de muebles de oficina; venta al por mayor de equipo de transporte, excepto vehículos motorizados, motocicletas y bicicletas; venta al por mayor de robots de línea de producción; venta al por mayor de alambres e interruptores y otro equipo de instalación para uso industrial; venta al por mayor de otro material eléctrico, como motores eléctricos, transformadores; venta al por mayor de máquinas herramienta de cualquier tipo y para cualquier material; venta al por mayor de otra maquinaria n.c.p. para uso en industria, comercio y navegación y otros servicios.  Esta clase también incluye: venta al por mayor de máquinas herramienta controladas por computadora; venta al por mayor de la maquinaria controlada por computadora para la industria textil y de máquinas de costura y de punto controladas por computadora; venta al por mayor de instrumentos y equipo de mediación. Esta clase excluye: venta al por mayor de vehículos motorizados, remolques y caravanas, ver 4510; venta al por mayor de piezas para vehículos motorizados, ver 4530; venta al por mayor de motocicletas, ver 4540; venta al por mayor de bicicletas, ver 4649; venta al por mayor de computadoras y equipo periférico computacional, ver 4651; venta al por mayor de piezas electrónicas y teléfonos y de equipo de comunicaciones, vea 4652.",N,N,Y
4661,"Venta al Por Mayor de Combustibles Sólidos, Líquidos y Gaseosos y de Productos Conexos.","Esta clase también incluye: venta al por mayor de combustibles, grasas, lubricantes, aceites, tales como: carbón vegetal, carbón, coque, madera de combustible, nafta; petróleo crudo, aceite crudo, gasolina diesel, gasolina, aceite combustible, aceite de calefacción, keroseno; gases del petróleo licuado, butano y gas propano; aceites lubricantes y grasas, productos de petróleo refinados.",N,N,Y
4662,Venta al Por Mayor de Metales y de Minerales Metalíferos.,"Esta clase incluye: venta al por mayor de minerales ferrosos y no ferrosos; venta al por mayor de metales ferrosos y no ferrosos de formas primarias; venta al por mayor de productos metálicos semi terminados ferrosos y no ferrosos ncp; venta al por mayor de oro y otros metales preciosos. Esta clase excluye: venta al por mayor de chatarra metálica, ver 4669 ",N,N,Y
4663,"Venta al Por Mayor de Materiales de Construcción, Artículos de Ferretería y Equipo y Materiales de Fontanería y Calefacción.","Esta clase incluye: venta al por mayor de la madera sin desbastar; venta al por mayor de productos de la elaboración primaria de madera; venta al por mayor de pintura y barniz; venta al por mayor de materiales de construcción: arena · grava; venta al por mayor de empapelado de papel y revestimiento de pisos; venta al por mayor de vidrio plano; venta al por mayor de ferreterías y  cerraduras; venta al por mayor de aparatos y accesorios; venta al por mayor de calentadores de agua; venta al por mayor de equipo sanitario: bańos; lavabos; tocadores y  otra porcelana sanitaria; venta al por mayor de equipo instalación sanitaria: tubos, cańerías, accesorios, piezas T, conexiones, cańerías de caucho etc.;  venta al por mayor de herramientas, tales como martillos, sierras, destornilladores y otras herramientas de mano. ",N,N,Y
4669,"Venta al Por Mayor de Basura, Desecho y Otros Productos.","Esta clase incluye: venta al por mayor de productos químicos industriales: anilina, tinta de impresión, aceites esenciales, gases industriales,  pegamento químico, materia colorante, aromas y sustancias, resina sintética, metanol, parafina, soda, sal industrial, ácidos y  sulfuros,  derivados del almidón, etc;  venta al por mayor de fertilizantes y de productos agroquímicos; venta al por mayor de materiales plásticos en formas primarias; venta al por mayor de caucho;  venta al por mayor de fibras textiles; venta al por mayor del papel a granel; venta al por mayor de piedras preciosas; venta al por mayor de desechos metálicos y no metálicos y de materiales para reciclar, incluyendo recolección, clasificado, separado, desmontaje de mercancías usadas tales como autos para obtener piezas reutilizables, embalaje y reembalaje, almacenaje y entrega, pero sin un proceso verdadero de transformación. Adicionalmente, la compra y venta de desechos tiene un valor restante. Esta clase incluye: desmantelación de automóviles; computadoras; televisores y de otro equipo para obtener y revender piezas usables. Esta clase excluye: recolección de desechos industriales y domésticos, ver 381; tratamiento de desecho, no para un uso adicional en un proceso de fabricación industrial, pero con el objetivo de eliminación, ver 382; procesamiento de desechos y desperdicios y de otros artículos en materia prima secundaria cuando un proceso verdadero de transformación es requerido (el resultado de materia prima secundaria es ajustado para el uso directo en un proceso de fabricación industrial, pero no es un producto final), ver 3830; desmantelando de automóviles, computadoras, televisores y otro equipo para la recuperación de materiales, ver 3830; destrozo de autos por medio de un proceso mecánico, ver 3830; desmantelado de buques, ver 3830; venta al por menor de bienes de segunda mano, ver 4774.",N,N,Y
4690,Venta al por mayor de otros productos no especializados.,"Venta al por mayor de otros productos no especializada. 
Esta clase incluye: venta al por mayor de una variedad de artículos sin alguna especialización particular. 


",N,N,Y
4711,"Venta al Por Menor en Almacenes No Especializados, con Surtido Compuestos Principalmente de Alimento, Bebidas y Tabaco.","Esta clase incluye: venta al por menor de una gran variedad de productos compuestos predominantemente por alimentos, bebidas o tabaco, tales como: venta al por menor de actividades de almacenes generales que tienen además de sus principales ventas de alimentos, bebidas o tabaco, otras líneas de comercio tales como prendas de vestir, muebles, aparatos, ferretería, cosméticos, etc.  ",N,N,Y
4719,Venta al Por Menor de Otros productos en Almacenes No Especializados.,"Esta clase incluye: venta al por menor de productos en los cuales los alimentos, bebidas o tabaco no son lo predominante, tales como: actividades de tiendas de departamento que llevan a cabo la venta al por menor de una línea general de mercadería, incluso prendas de vestir, muebles, artefactos, ferretería, cosméticos, joyería, juguetes, artículos deportivos, etc.",N,N,Y
4721,Venta al Por Menor de Alimento en Almacenes Especializados.,"En esta clase se incluyen los almacenes especializados en la venta al por menor de cualquiera de los siguientes tipos de productos: fruta y verduras frescas o en conserva; productos lácteos y huevos; carne y productos de carne (incluidas las aves de corral); pescado, mariscos y productos derivados; productos de panadería; productos de confitería; otros productos alimenticios.",N,N,Y
4722,Venta al Por Menor de Bebidas en Almacenes Especializados.,Esta clase incluye: venta al por menor de bebidas (no para el consumo en el local de venta): bebidas alcohólicas; bebidas no alcohólicas.,N,N,Y
4723,Venta al Por Menor de Tabaco en Almacenes Especializados.,Esta clase incluye: venta al por menor de tabaco; venta al por menor de productos de tabaco.,N,N,Y
4730,Venta al por menor de combustible en almacenes especializados.,"Esta clase incluye: venta al por menor de combustible para vehículos motorizados y motocicletas. Esta clase también incluye: venta al por menor de productos lubricantes y refrigerantes para vehículos motorizados. Esta clase excluye: venta al por mayor de combustibles, ver 4661; venta al por mayor de gas licuado del petróleo para cocina o calefacción, ver 4773",N,N,Y
4741,"Venta al por Menor de Computadoras, Unidades Periféricas, Equipo de Software y Telecomunicaciones.","Esta clase incluye: venta al por menor de computadoras; venta al por menor de equipo periférico computacional; venta al por menor de consolas de juego de video; venta al por menor de software no modificado para clientes específicos, incluso juegos de video, venta al por menor de equipo de telecomunicación. Esta clase excluye: venta al por menor de cintas y discos de video en blanco, ver 4762",N,N,Y
4742,Venta al Por Menor de Equipo de Audio y Video en Almacenes Especializados.,Esta clase incluye: venta al por menor de equipo de radio y televisión; venta al por menor de equipos de estereo; venta al por menor de reproductores y grabadores de CD y DVD.,N,N,Y
4751,Venta al Por Menor de Textiles en Almacenes Especializados.,"Esta clase incluye: venta al por menor de tela; venta al por menor de hilo de tejer; venta al por menor de materiales básicos para alfombra, tapiz o bordado; venta al por menor de textiles; venta al por menor de mercería: agujas, hilo de coser. Esta clase excluye: venta al por menor de ropa, ver 4771",N,N,Y
4752,"Venta al Por Menor de Artículos de Ferretería, Pinturas y Productos de Vidrio en Almacenes Especializados.","Esta clase incluye: venta al por menor de artículos de ferretería; venta al por menor de pinturas, barnices y lacas; venta al por menor de vidrio plano; venta al por menor de otros materiales de construcción tales como ladrillos, madera, equipo sanitario; venta al por mayor de equipo y materiales del tipo hágalo usted mismo. Esta clase también incluye: venta al por menor de cortadoras de césped, venta al por menor de saunas.",N,N,Y
